,RN,BC A,STD A,BC B,STD B
40,RN041,0.4925926659624946,0.0028485168496966036,0.3910552680860764,0.0030622727100846603
41,RN042,0.49482619092937874,0.004809918523467208,0.5408647487036798,0.003816686360392502
42,RN043,0.4721873910887789,0.005905312275571777,0.37226904066476113,0.004609661152642666
43,RN044,0.4304677664093264,0.004924587769681527,0.7595186426560677,0.009452738352889043
44,RN045,0.5159922874656409,0.006669660500340105,0.300557375447257,0.0061225585690590075
45,RN046,0.42689336246674087,0.009953402297665878,0.7785676169074742,0.0032591069994001996
46,RN047,0.5757589371965063,0.002720187976299699,0.6264183129402583,0.011312885078068961
47,RN048,0.5558058120141167,0.007724679088417805,0.8254554162511748,0.004811973922009982
48,RN049,0.4689710663566336,0.0041297082790897836,0.6294872001312807,0.004769308775542249
49,RN050,0.6084558733027752,0.01096813485782383,0.4743723787006078,0.002902432551894236
50,RN051,0.555223605411565,0.00204357003678584,0.4839236463861212,0.003179257999437272
51,RN052,0.434670164213601,0.003879940337516245,0.5022292318047422,0.0034345372562010913
52,RN053,0.5518312083525685,0.004281515276026605,0.5407154386948232,0.004153834202809532
53,RN054,0.4506954154147272,0.002294588326134571,0.3822975945457272,0.009440549671787717
54,RN055,0.5554752226286213,0.004994758873292678,0.47931927534666924,0.005422091233425583
55,RN056,0.560371135157926,0.006934232136471555,0.4815467312276786,0.0004000317765846421
56,RN057,0.27771158656989026,0.000926999228260701,0.5448414745077491,0.0065692377322352745
57,RN058,0.3638835264310652,0.0020082978395058737,0.558282275064602,0.004101105745186222
58,RN059,0.787134152522364,0.006870616247163449,0.5488517498717799,0.012619880384382701
59,RN060,0.8014555804676883,0.001968080137728817,0.6302261186434188,0.0031661405030938847
60,RN061,0.7525187609491791,0.002544291964054025,0.8336963639336491,0.0049696493358969635
61,RN062,0.36953563733846684,0.018116325646942894,0.3623450595434574,0.004527474409836783
62,RN063,0.4651169847591323,0.0035756627069021534,0.4559865201980368,0.005909767892611166
63,RN064,0.3241362746711784,0.004526433556156564,0.444383422263342,0.009589464080664712
64,RN065,0.7583640379058844,0.002020500277156293,0.4867221578582621,0.010435098537670176
65,RN066,0.40951379107049224,0.002391501218902055,0.49356081874096036,0.006172430272617623
66,RN067,0.40305181367147297,0.007855866552572324,0.4118333398335999,0.004664012060315623
67,RN068,0.3791369957105524,0.004068491345244766,0.5579164296786948,0.0036211715964804317
68,RN069,0.5748153364257195,0.003807083397404704,0.8717865759508955,0.0015240786920180322
69,RN070,0.38422564192932046,0.004699945748041184,0.510436629077593,0.004357369564833527
70,RN071,0.3209277830153597,0.005849748264743912,0.507188627441812,0.007100798442282138
71,RN072,0.5696107231060146,0.003791155434943804,0.4240135538042004,0.0016924646100411227
72,RN073,0.5515598227247293,0.0030470957301302628,0.47779972547760313,0.0018495468132778798
73,RN074,0.8166871615002999,0.008467913971531632,0.43755971463913296,0.004275179184389443
74,RN075,0.4313157502830432,0.004730794557734828,0.677261020482374,0.0014026756471725822
75,RN076,0.5090464547341199,0.007261609873336299,0.4216208669983796,0.0010709683397356073
76,RN077,0.5123608242226658,0.0022764308669347435,0.5246334829117135,0.004748448301713724
77,RN078,0.5105874868586894,0.004110538004348197,0.7847766217568167,0.0023303340594020353
78,RN079,0.37465213317548396,0.0077082834351321315,0.4010474974311733,0.0009794905207769064
79,RN080,0.5016094873550436,0.003978364972192361,0.5273062688430269,0.0019184466516807156
80,RN081,0.5478747697225598,0.005403070505390355,0.5277945814470933,0.0037060822387488313
81,RN082,0.7934708955604964,0.004333062476467038,0.7984790482428368,0.003308461747994661
82,RN083,0.43620886187055863,0.0010222697993484894,0.7686681830521809,0.007548540116296335
83,RN084,0.5416764985482009,0.007050397819878763,0.8215090787833961,0.0038166300389357003
84,RN085,0.5361291418132218,0.004954081612169074,0.617843755867761,0.0031548244985760213
85,RN086,0.4220400019154846,0.005698691546116181,0.36446529478028794,0.00855944305739081
86,RN087,0.666102279064862,0.008283985773720769,0.5696731231163522,0.007502404443861641
87,RN088,0.421462407592007,0.0019343692506523778,0.5754865585066341,0.006457365618724954
88,RN089,0.42241395181120583,0.004798069869430966,0.45676469065138897,0.010919753688440908
89,RN090,0.6029397515936316,0.006843689064045673,0.8238053888944551,0.0012645498113070508
90,RN091,0.5345196501971121,0.006341667514510141,0.45190234423569603,0.006176371846295879
91,RN092,0.8025941704872895,0.009140707384330723,0.5748068024260625,0.006032164939626233
92,RN093,0.3814651845205154,0.0032924265830329576,0.3944808754294484,0.0017100034712360448
93,RN094,0.7419845268277568,0.0009528809032369099,0.8351431074076429,0.0017087293808285488
94,RN095,0.39621107046514403,0.008524650941662722,0.583099787986557,0.0014889083181950093
95,RN096,0.47580501498940325,0.002082929808461387,0.43513125370557576,0.005821127442442308
96,RN097,0.8007972785297199,0.0032539959559137644,0.47252317719922815,0.0025709501262104017
97,RN098,0.6428279970736027,0.0028576678785678087,0.5096153364933804,0.004644919906904112
98,RN099,0.42150939288491457,0.0051598152401692784,0.39183053619143954,0.006086962043430298
99,RN100,0.47483833733956454,0.0007437635716684937,0.78003210614171,0.005812396977084715
