,RN,BC A,STD A,BC B,STD B
86,RN087,0.44521358125802096,0.0009225306394260044,0.4698459478586931,0.005670634607465574
87,RN088,0.517344267378643,0.005132737813062512,0.4846730336747622,0.0033051105963317453
88,RN089,0.3837215129368076,0.0054553487260444395,0.3331194376818351,0.0037207843338784344
89,RN090,0.5954345602572909,0.0006550718570519711,0.32847342362862647,0.0019226213942680542
90,RN091,0.4244422732000719,0.003417762538583053,0.3783052338116028,0.003519676231789555
91,RN092,0.4251463320902979,0.002507405389518234,0.4284067890158683,0.006614861863961988
92,RN093,0.3687384024930888,0.005296851571085395,0.3837928185964558,0.0018403995336755178
93,RN094,0.5389724817363316,0.0035597138966149307,0.5187020353697277,0.003937622932922488
94,RN095,0.4990897604370936,0.00495734971599032,0.42941514352219495,0.005145763458859555
95,RN096,0.3720877984121267,0.0029892272748699975,0.3850009615705923,0.008039182055988966
96,RN097,0.4584507124015829,0.009471466338293568,0.5778173122348507,0.007426750424700908
97,RN098,0.40217709493812676,0.003863477570510797,0.37292909506468,0.0035268500028932965
98,RN099,0.7695112836046235,0.0043143668681076205,0.4001372569048782,0.004330477328325439
99,RN100,0.3664731124890004,0.00576346290327701,0.4679105322521217,0.0020373509433657087
