,RN,BC A,STD A,BC B,STD B
52,RN053,0.4093421146696492,0.005280840170115494,0.802872230523529,0.0025108807994381165
53,RN054,0.5577451251472625,0.002504154607363833,0.5667962745123355,0.0036713827715349366
54,RN055,0.8607055349111109,0.0032680959835662093,0.43950749330000455,0.006728532853580097
55,RN056,0.43670076055906976,0.005061603914732684,0.7303886018363769,0.0038120498164267605
56,RN057,0.56840662262146,0.002586318991840642,0.3871437036431022,0.0008181483832798429
57,RN058,0.47522574704810383,0.005709857817520405,0.5651210448134136,0.004003772223443561
58,RN059,0.4956657774186542,0.010746672031013144,0.7685424213676223,0.007598780648019191
59,RN060,0.5195682700035263,0.0015545216998619107,0.3701275764399011,0.004993639578619756
60,RN061,0.7182467841353595,0.004586592094633067,0.807499355123429,0.004128023146262619
61,RN062,0.808593950053104,0.0027756925026730674,0.7820455807175365,0.008308825908744032
62,RN063,0.7998216477426762,0.0031053108635372972,0.6156308622564569,0.006016242716786707
63,RN064,0.4508847637393192,0.004005940413652332,0.7417521753155434,0.004016705570053613
64,RN065,0.7708219719526038,0.004957940768653951,0.4637126277179214,0.005231650529152082
65,RN066,0.7955306662625095,0.004499409676685764,0.43285355258461494,0.004623604715137366
66,RN067,0.6386597801300408,0.004244881653978326,0.7743622640361437,0.004570684689357877
67,RN068,0.4483612135025939,0.0037345723916366626,0.43260876954875344,0.007229045431133349
68,RN069,0.5772527450823334,0.0038775114373391685,0.4829981771470416,0.006957588725189701
69,RN070,0.5775755353613908,0.0010739815874686478,0.48840447481349947,0.004199135321351493
70,RN071,0.8018863981813982,0.0028008312898835292,0.5396603749605781,0.0024731626154163426
71,RN072,0.6631756927425491,0.0018622770086768475,0.5762090895159923,0.0018230842634033202
72,RN073,0.819355530448331,0.001658996924801185,0.4722469171886805,0.00436243576122592
73,RN074,0.4279376041043504,0.004388828019722629,0.4175134144594681,0.006833121118057608
74,RN075,0.4935787308234359,0.0006868865244654792,0.5401545926907717,0.004727677838633046
75,RN076,0.5846063239437624,0.005951186061133774,0.5471367349265779,0.0045746323659107795
76,RN077,0.5628879984131812,0.006871916811137817,0.4103507169895138,0.0011150736527363433
77,RN078,0.3963848313229393,0.0034425160092236813,0.4331863375375113,0.00392636550917423
78,RN079,0.5483610127381435,0.0023045480945511967,0.4793533846398274,0.006623774595732685
79,RN080,0.4490233838874023,0.0020239468625789926,0.31694849261486446,0.014495027655755383
80,RN081,0.6648485167348988,0.006408828276698739,0.793360144533254,0.004767678084810818
81,RN082,0.6805123716814797,0.0069033424640863724,0.27869222457052995,0.0038318573518263408
82,RN083,0.613099010879918,0.002764690804963148,0.5288637622715148,0.006270171202561914
83,RN084,0.7927138561497209,0.005919595826747907,0.41281624796883526,0.008335916996340332
84,RN085,0.46866148231058147,0.005988833801750371,0.5196162312408298,0.00445596854036336
85,RN086,0.5246081581631711,0.0021232283708166235,0.5788682277210285,0.0033091742049378937
86,RN087,0.5262831853269242,0.013348127170293957,0.8401956530122033,0.00833486563108546
87,RN088,0.39235872524412013,0.004107765328305363,0.5476726151910366,0.0015979576643405404
88,RN089,0.495071253892905,0.006566229687401632,0.41943789232393985,0.003691387505950258
89,RN090,0.5478337672563086,0.004622895239717872,0.36059441023297456,0.010071594808155247
90,RN091,0.5760832878125571,0.0016957299746782986,0.8626981617412977,0.00046266671491930163
91,RN092,0.7023117573062599,0.0060597552745581635,0.2535767828956938,0.004149281479862757
92,RN093,0.7436335732024614,0.0070160166875414065,0.4709533337264062,0.005700396956566855
93,RN094,0.5546683895321914,0.0019047508674865513,0.5044328443242907,0.0005844944944498697
94,RN095,0.34698631616913844,0.00682060743824471,0.4783983470860747,0.00012134299894623951
95,RN096,0.3937263035587468,0.0069175981415928066,0.48885920594783266,0.0005118037822253949
96,RN097,0.45644267448252024,0.004586906452098693,0.5394158031716557,0.008260533208561746
97,RN098,0.4425605904281073,0.0049435158655662375,0.6227220565604314,0.0037858295520372285
98,RN099,0.47635847576736734,0.003303858198058268,0.4349513716988745,0.0025435739860914137
99,RN100,0.35937542820224494,0.005848125820915592,0.45280799525348964,0.0022963166838502374
