RN,ConPr,ConPrA,ConPrB
RN042,0.5835809021238885,0.5942815641603915,0.5585134039057463
RN043,0.6239922209844608,0.6031805794606999,0.5945371608624764
RN044,0.8852448549598825,0.7853033117383228,0.8365862068965517
RN045,0.8522630634035717,0.7403381918861406,0.77813838002698
RN046,0.8400659618263473,0.7008429458740018,0.7489622307849817
RN047,0.533129904097646,0.49734879751528466,0.5208450028006721
RN048,0.6993061042217719,0.6863760490209138,0.6810006097147889
RN049,0.5314261749026123,0.4758413176023438,0.5199152911142699
RN050,0.6942535013459212,0.6473722627737226,0.6488537411504747
RN051,0.8870721161885197,0.8045285389782998,0.8351437829906047
RN052,0.6230349835997235,0.604508154577052,0.5876133902339645
RN053,0.6209158946292572,0.642084740767609,0.6408879992721317
RN054,0.5553174692680727,0.536175635752766,0.565945682224752
RN055,0.769310788318959,0.7629737609329446,0.7272996330058009
RN056,0.7210012057710699,0.7565681594577852,0.7717628971643321
RN057,0.7300165025011603,0.6633196624711262,0.6659885420320355
RN058,0.4666308805891283,0.43188959398681537,0.42796879604212223
RN059,0.599548344576258,0.5860571637962624,0.5693700562279616
RN060,0.6085809581564584,0.5974156266302821,0.6027166702968141
RN061,0.5926012323235573,0.5942628352995453,0.6042841761879509
RN062,0.7757552381426367,0.7439182194616977,0.7725235062875009
RN063,0.6486123756004144,0.5928270663408027,0.6050891747940198
RN064,0.6917405135196546,0.7013591423742157,0.7034533498873408
RN065,0.38516755795557067,0.3765611794534698,0.3356681843198079
RN066,0.6234833401168227,0.6147547866980181,0.5988808009268367
RN067,0.7896003266185425,0.7687655502392344,0.807648220085334
RN068,0.7766191411069271,0.7394747648565674,0.7218464236502568
RN069,0.934062720034664,0.8826606538895152,0.9004704892322993
RN070,0.7900992165120558,0.7246379853095488,0.7879914039651634
RN071,0.8160680255199271,0.726705908895133,0.7649331404579613
RN072,0.8075640367841497,0.7458691767826552,0.7498458748866728
RN073,0.6949845824680637,0.6671190018470353,0.6360601689676488
RN074,0.7242580455114515,0.7285052193875341,0.7180555972051459
RN075,0.6082964497598644,0.6036683387887122,0.6202820560400817
RN076,0.686056338028169,0.6389641525855132,0.6662821407971828
RN077,0.7915209844981641,0.812375483417321,0.7807209773735824
RN078,0.8121925693354265,0.882282996432818,0.87109375
RN079,0.6844988497434042,0.5881481481481482,0.6475686583961813
RN080,0.7682534375391816,0.7391691149087599,0.7499008093953341
RN081,0.5466343509350935,0.5595427291772015,0.5721828515296099
RN082,0.7249442985597199,0.6915028349862634,0.702532596851163
RN083,0.518381011457345,0.5144313011828935,0.5169891928096885
RN084,0.8330379253560609,0.753662808081671,0.7287075149947078
RN085,0.6774718928396334,0.6069091486658196,0.6364023682548078
RN086,0.6600354172082142,0.646089496267984,0.6982182114471075
RN087,0.7049925560568695,0.678328081083383,0.6663869443278935
RN088,0.8945543368935294,0.8696661398656658,0.8366854384553499
RN089,0.9090079732060287,0.8656180655266936,0.8421214057507987
RN090,0.7217682050304576,0.6991273197403507,0.6355940497161872
RN091,0.7231495190720167,0.7100746630466401,0.6765819361817198
RN092,0.6311800793937207,0.6632404080770044,0.6456770907032687
RN093,0.6509583413122574,0.6999962843235611,0.6967853387411747
RN094,0.7020525700428701,0.6462952158693116,0.685941850676682
RN095,0.27187897638908526,0.21365256124721604,0.27634761221561793
RN096,0.7851754087193461,0.7172875367341045,0.750210121870685
RN097,0.7590273529346728,0.7080261691990424,0.6370480596399211
RN098,0.49892401306025524,0.4349183126066813,0.4374787604175095
RN099,0.39368071347356454,0.4234542906089394,0.3733212955648347
RN100,0.8497005325232748,0.745969520262655,0.7884599689871868
