RN,ConPr,ConPrA,ConPrB
RN078,0.8104282231147373,0.8034841948623909,0.7902353715083351
RN079,0.6101425946886749,0.5437955799265171,0.5864459649828939
RN080,0.7623595677595126,0.7369824543323114,0.7672692868867408
RN081,0.7124517516950009,0.715039656956085,0.6985614819749092
RN082,0.8382926515249052,0.7821554565959169,0.7897402977992994
RN083,0.7705042147986263,0.7110866259039698,0.7396697104023044
RN084,0.7257386409701069,0.7568363767203382,0.7284462191416158
RN085,0.8739147375153462,0.8184416917100344,0.8358102106560963
RN086,0.5885244097761367,0.5451478826576712,0.5747209299706005
RN087,0.8575429496574002,0.8538498216076684,0.87064524578713
RN088,0.9511003774053769,0.9327861350182317,0.9286855460184199
RN089,0.6758749055525864,0.6461630011051334,0.6610279917164995
RN090,0.5573491532535344,0.5370449411299305,0.4976333834144799
RN091,0.8274864786935666,0.7664527535852269,0.7704696474828246
RN092,0.7762875536480687,0.7327660765160765,0.7439306781065665
RN093,0.8314933956390465,0.7456298420298052,0.7773338552940635
RN094,0.5763476399791394,0.5391753242563077,0.5481556469471686
RN095,0.8771020816289429,0.8499355716228792,0.8538791300711
RN096,0.7964530821278742,0.7415479892689828,0.7550194198094708
RN097,0.6267161337690943,0.602584835630965,0.6297636395070266
RN098,0.527105130805445,0.5074690567648314,0.5053186422379576
RN099,0.75485848153114,0.6881737147595357,0.6721784848402299
RN100,0.7583025830258303,0.7230531267576826,0.6727736829386177
