,RN,BC A,STD A,BC B,STD B
63,RN064,0.3361811721732047,0.007659477264153685,0.3127550207719009,0.004924193011644797
64,RN065,0.43649189878870237,0.0017108153046188218,0.41123637391941514,0.0037919462429507477
65,RN066,0.3970122436544093,0.002217765040971999,0.41874531119967023,0.0058466397266109206
66,RN067,0.47682408282024397,0.0059725468593053435,0.4451572784245011,0.004781648722546659
67,RN068,0.43851712339401994,0.0021275841179309684,0.4731584859156464,0.004250161058015489
68,RN069,0.7848953302412048,0.0015001116372015246,0.47840129532377346,0.0006693291222949275
69,RN070,0.2789121866351695,0.01211140028232967,0.5161585672808647,0.005917852339119706
70,RN071,0.4836483186155123,0.0026094050929112173,0.6942698448584091,0.0014771554377385637
71,RN072,0.37765399431699304,0.0017858295401654914,0.36372513509684384,0.0030399840769213923
72,RN073,0.383659999566145,0.0031685825817218726,0.3505732655065122,0.0020235412908043804
73,RN074,0.3555267014267467,0.005747852694235279,0.38627741837833973,0.010165313800578854
74,RN075,0.4623064119179414,0.0039685889903188255,0.4476834761726532,0.0033353061536224027
75,RN076,0.5016766516654305,0.006102294641110595,0.543168483865611,0.0018927339114921306
76,RN077,0.539220973750704,0.005653322098688751,0.41620698291460906,0.003733135805739663
77,RN078,0.4387479553760218,0.00557433235121751,0.33570541467925846,0.004311626979293139
78,RN079,0.5540942451628583,0.007051085703592926,0.47440278538387287,0.006158446384774547
79,RN080,0.4779588311884746,0.007749724155895024,0.3327644214193774,0.001991534026704355
80,RN081,0.3249204243591651,0.001864579725319696,0.4044481729985276,0.01030912770142866
81,RN082,0.5288593877395535,0.003994290991623655,0.4865906519540326,0.003475478223396825
82,RN083,0.7060080198421269,0.005038499721291075,0.7252395061474758,0.004940910976529237
83,RN084,0.3708565329851988,0.003758106365238766,0.3727353691666575,0.006461001874376025
84,RN085,0.43638501532414115,0.002498911083863405,0.5813214544784185,0.001872846622628287
85,RN086,0.350609745835774,0.005118948131529439,0.3071288114407253,0.002789871255776544
86,RN087,0.37151839034334083,0.00400838105314868,0.6159625640263076,0.004011704347629689
87,RN088,0.4981436191685166,0.0025252641277809383,0.34134961439548256,0.00305769030488893
88,RN089,0.4699498864021423,0.001429167711491374,0.38496202916054645,0.004462046734200175
89,RN090,0.3820958144075342,0.006633190967792683,0.4129894286276066,0.01155252598998571
90,RN091,0.5757647373352207,0.008177559311472243,0.42709800695345845,0.00971069217001068
91,RN092,0.5955718852277712,0.0032062125469811613,0.5043054067585128,0.00504498478777624
92,RN093,0.35065414210642093,0.00342955921320189,0.5115289500956205,0.004973787679846603
93,RN094,0.6966951173560348,0.005378415554872647,0.5661266046965494,0.006704278254477625
94,RN095,0.3587965398269146,0.006092667969248134,0.3545311696384972,0.021663458600762457
95,RN096,0.45189745783698143,0.008530775275038508,0.3620986694474973,0.0028709311522949824
96,RN097,0.7737802342617952,0.0017186304920805363,0.4008081082065152,0.004542528589906879
97,RN098,0.5163799238238203,0.0007270016567935566,0.48367821493145263,0.005908682764455531
98,RN099,0.7406375570096655,0.0045015329351359434,0.34202122269189594,0.003955300523520962
99,RN100,0.593987778322874,0.00978492478459848,0.4398252132753735,0.005872119441498322
