RN,ConPr,ConPrA,ConPrB
RN054,0.8474510813594233,0.7920503031664047,0.8035406991820089
RN055,0.8572347358792591,0.8007251548805208,0.8206208881578947
RN056,0.8427032932729827,0.8693238814953521,0.8774998432700144
RN057,0.5928790330005655,0.6554663552766019,0.6571677559912854
RN058,0.6254868688289651,0.6029060283015288,0.6527839976115838
RN059,0.7565522912461689,0.7021379427986582,0.7120279258974218
RN060,0.7995978428065753,0.7863842841130316,0.8099678119095934
RN061,0.600566534563928,0.5846504411907302,0.5511722331368697
RN062,0.887372960082082,0.8457498203800511,0.8274820582448945
RN063,0.9474196528740183,0.9042661767707696,0.9163968032324192
RN064,0.6647919224217509,0.6706715838509317,0.6754031872357521
RN065,0.7240455640033551,0.7095822770128084,0.6812287434297873
RN066,0.5355013550135501,0.5899425604771898,0.5214631002255882
RN067,0.6297276992992352,0.562847701510018,0.5367669872789327
RN068,0.6916740088105727,0.6355799072761409,0.6090030832476876
RN069,0.817223753384408,0.7125711584701699,0.7000128694607696
RN070,0.5188378082445291,0.5046509250741081,0.5643392268504644
RN071,0.8758424625640272,0.887036902249072,0.882332128686598
RN072,0.7402343561012898,0.6997362981968498,0.6883933359220429
RN073,0.6745298539573262,0.6272800684020521,0.6314639988727632
RN074,0.7261541113270964,0.7394539511632379,0.7339027982326951
RN075,0.8138106712564543,0.7617960646074721,0.7988385144697672
RN076,0.8579020690366854,0.8301482646674923,0.8316861236402229
RN077,0.8061691702144751,0.7166097704532077,0.71213679301686
RN078,0.7436365739975538,0.7165118414911396,0.6924471595178204
RN079,0.832590618336887,0.8196098562628337,0.8129537760555283
RN080,0.45927077051537785,0.4663962349605183,0.37003370917121936
RN081,0.628627540089593,0.6769332234130255,0.6501071428571429
RN082,0.8538754196195449,0.7802832393785233,0.7831514954133421
RN083,0.9235658691265495,0.8956183433585343,0.8931386119036185
RN084,0.6805483393949083,0.6721817162086371,0.6907599900410806
RN085,0.8250862304954831,0.8083428183470117,0.7841593955203742
RN086,0.6621768431906901,0.6692935063147389,0.6321179060197148
RN087,0.7997394379303927,0.7441014909756736,0.764230973152745
RN088,0.6682306628364719,0.6719303899452143,0.6125638040655503
RN089,0.7350333991513675,0.6835551828948747,0.7122982218749404
RN090,0.7125733204168752,0.7242662079346307,0.7217110117626633
RN091,0.79508781025209,0.8234336695736044,0.7878663512143306
RN092,0.8503469565446822,0.8032416906032006,0.7719923918212078
RN093,0.632600361745936,0.637860254691689,0.5926589077887198
RN094,0.9120116696698906,0.8774477068568105,0.8554550536104477
RN095,0.6394472502491629,0.6421363798008535,0.6366447012096046
RN096,0.690756164158011,0.6708048576626187,0.6325897879112136
RN097,0.7524337211099092,0.6536904601268385,0.588932489789381
RN098,0.7697129206832403,0.7270541329277816,0.7381764415968457
RN099,0.7094733313780534,0.628931946915656,0.5622990276306922
RN100,0.7946945075353553,0.7559212896253602,0.7329539856143462
