,RN,CC(AB),Std(AB),CC(BC),Std(BC),CC(CA),Std(CA)
54,RN055,-0.1919890195620916,0.01501761122992649,-0.6618597093339816,0.005809764514447885,-0.08060324912859276,0.007704107484819817
55,RN056,-0.0501003241996173,0.004274632813937767,-0.7545708284334403,0.0038723255755433224,-0.2653109409737685,0.0076174013095597765
56,RN057,-0.062418544067222394,0.0034431760383682153,-0.6840815149507341,0.003597481264710868,-0.2940148863912172,0.016191202481625987
57,RN058,-0.14390817704035322,0.006304602879855631,-0.7240010731402841,0.0042173007307175926,0.056996675335956204,0.01511117894189451
58,RN059,-0.04883485534284987,0.009114575705883575,-0.6327472168550742,0.0023617022810562206,-0.4110487160034429,0.013218767037693363
59,RN060,0.010924017235684367,0.011647381988183578,-0.609060947287406,0.005895398745512233,0.042331456758211504,0.013513349330345205
60,RN061,-0.4353543429488383,0.0068169277209426385,-0.7063519261789891,0.0019036949524803347,0.4119489075304636,0.007097886160817555
61,RN062,-0.10891197621525694,0.0011407669731733055,-0.6445988439638063,0.004555821987085658,-0.3215398824896567,0.01108993697018964
62,RN063,0.19325311769454787,0.0068903802378043975,-0.556868312778272,0.0024588647865677617,0.04998773640343863,0.007583129929268181
63,RN064,0.03532842736209064,0.005994957306279208,-0.6930769697505812,0.006429701564121279,-0.28547635326369875,0.010059135670651814
64,RN065,-0.2835658846675328,0.010491181739965438,-0.5257513189967171,0.004857237044566374,0.20555170708118187,0.003049298473361651
65,RN066,0.11350750939633747,0.00622058683886557,-0.4057033170591409,0.00516340110468705,-0.06887787614059077,0.00979208861587964
66,RN067,-0.25180215105498455,0.004137979261155016,-0.6592091385210646,0.004808876619698122,-0.017544585103179265,0.008531411203668087
67,RN068,-0.32095323253418556,0.021756703725292027,-0.6822739738227529,0.002674463730657363,-0.004981846056435534,0.019455729462405036
68,RN069,-0.07519687644003333,0.0033583159465766996,-0.7749746842684077,0.0025401503619440595,-0.07661455712641242,0.0074038261860626875
69,RN070,0.09594898940617665,0.012120916560147575,-0.6612325816392318,0.0017096870715444278,-0.1630630985212831,0.006092728525991211
70,RN071,-0.09186488773688532,0.016106145443505412,-0.6532846155812454,0.010683926458286867,-0.29388494009640476,0.020714554258106012
71,RN072,-0.22695968187507756,0.007229203256709684,-0.49551975763073325,0.013623718316758793,0.11221075747947266,0.013320045390046642
72,RN073,0.14549432908734244,0.010654954103658928,-0.7066477048469797,0.0029779461324310258,-0.3306166542772974,0.006004780850193931
73,RN074,0.08617377231120364,0.013763474280438226,-0.7716546995792607,0.0025640280676421036,-0.032945339066411033,0.011909037405681746
74,RN075,-0.14799401841633367,0.009069385115061496,-0.5715005941464432,0.009664949746917171,-0.08638715848869487,0.0099920297969762
75,RN076,-0.16998073203877326,0.010113230167171921,-0.3275957273876776,0.024617937646849372,0.007283794440344933,0.010104157668137808
76,RN077,-0.09053934200764324,0.016273591561913422,-0.6100518110776756,0.012433029119872324,0.15153477949721764,0.020717794951689253
77,RN078,-0.31113063277382436,0.0018472305330856575,-0.4804102691335473,0.003981101660728294,-0.1890893953695262,0.0029915452409887927
78,RN079,0.0021101228180104,0.017629867377072683,-0.7644087706871213,0.0026166383483386796,-0.011203668836509533,0.015947034054965364
79,RN080,-0.18394003409902873,0.012896433251402491,-0.6133574490295842,0.000906717651128699,0.036947294966761635,0.004706192572229027
80,RN081,0.027570802790990764,0.00828774349521627,-0.7264628476078455,0.0023373230886989103,-0.28695243966563183,0.004778347855887203
81,RN082,-0.3539319759066375,0.010622296507379243,-0.6648972120354716,0.0030485067851929036,0.20460897972225048,0.013520992520274498
82,RN083,0.4150477164944497,0.005261573544175485,-0.7658376027432441,0.0010501356755259236,-0.48212355812218427,0.007557018835676874
83,RN084,0.09847761914028974,0.012108478118461889,-0.630430652058627,0.004352531389279434,-0.1726963727298145,0.005942634679774916
84,RN085,-0.2908760804300567,0.005929293617438676,-0.6993532771120847,0.002661555319684632,0.03210409505123963,0.005337112878343065
85,RN086,-0.4826565216810533,0.0055806103183227785,-0.6674523386183534,0.011241034257527649,0.18823123692821755,0.008497808046275973
86,RN087,-0.027034447204865534,0.017454301378298585,-0.6868492117754731,0.0014253806068981305,-0.35759722725274984,0.013793277332302458
87,RN088,-0.10938930736402376,0.009761391025549748,-0.6249936360196159,0.006165557973830452,0.0151345367293631,0.0059447252730160756
88,RN089,0.0155227976982937,0.011668655108803539,-0.5467844644364234,0.007598024860270968,0.22483385063373262,0.012775359322309292
89,RN090,-0.13019933022563998,0.006432893882501005,-0.7084885022141565,0.0037090623119234987,-0.09598206751462157,0.0019533248629774796
90,RN091,-0.2509851934733606,0.0031386229004972577,-0.6301516129414525,0.002105670130003249,-0.20792792468731766,0.00902362086214541
91,RN092,0.18032651499985075,0.01583306036078852,-0.7349388491423309,0.0062038249596304985,-0.2041803002045334,0.013903255128627558
92,RN093,-0.08824260437997804,0.015859434588851043,-0.712904255972231,0.0018443015511517803,-0.13976664137644615,0.0051336429074457885
93,RN094,0.005716873436468866,0.011067617169060896,-0.6723187438340879,0.007985055509159114,-0.3117470876939128,0.017676707972370694
94,RN095,0.047401602672556074,0.005227141981765176,-0.6109312513492684,0.007015607834928698,0.11724348192576184,0.013182423542794837
95,RN096,0.07386758890761234,0.016772321259227688,-0.5815986479578497,0.006040134777388435,-0.36755998643437343,0.009619967700298005
96,RN097,-0.017503960624334267,0.02225307603722383,-0.7579806948325839,0.0012418400759110714,0.04201457790844704,0.01772084462488588
97,RN098,-0.15125737873199502,0.005548475797647719,-0.6774281165740077,0.004465738930139201,0.14656154629804904,0.010972294416146122
98,RN099,-0.5582587129529112,0.0051603323741757304,-0.7683615994351305,0.005306815549279629,0.39578346013216237,0.00033201727938470037
99,RN100,0.22258717552725052,0.007563935242268701,-0.6355536940578466,0.007434249501762458,-0.0510890693664608,0.0099538679649849
