,RN,CC(AB),Std(AB),CC(BC),Std(BC),CC(CA),Std(CA)
35,RN036,0.783401569848421,0.003208573258051025,0.7788714747648058,0.004571451575446389,0.781916946239907,0.004273956553197231
36,RN037,0.7380665316965671,0.003108851092969025,0.7397743383871843,0.0017874234903271424,0.8768315462668924,0.0028002490657967846
37,RN038,0.8012803151454976,0.003120640311995957,0.7842283632701089,0.0008570833620148376,0.678850094547626,0.004067271630549538
38,RN039,0.8256492466595698,0.00032335498550125654,0.8185683915891087,0.002356635535425395,0.8255490477102149,0.002150711589776903
39,RN040,0.8369750919103578,0.0034009926645702637,0.8347510371793397,0.001622998916841479,0.7972508948094239,0.0009711034461174933
40,RN041,0.8397896817545076,0.0026889510405082844,0.7851707603425192,0.0021021970996441992,0.7743913269234973,0.005124014944983025
41,RN042,0.8183580290560725,0.002254771815194756,0.8051177552263281,0.0010059080308516695,0.818989822167601,0.002512533764458011
42,RN043,0.7754327535901044,0.007329786272480203,0.776636640419738,0.0033111959450028627,0.7762943527824623,0.0036691754578663514
43,RN044,0.7971128402641657,0.002405324823302639,0.7875442455896143,0.0008116910270534466,0.8019487515025644,0.0022025999263129386
44,RN045,0.8547220067009481,0.0020478619409324485,0.7742378217356088,0.006896505127648572,0.8076197152764659,0.003409917914651335
45,RN046,0.7982877000497522,0.003706699263217884,0.7850028664701639,0.0027413985882125185,0.8052130355926351,0.004329924375211793
46,RN047,0.8009567258632804,0.0036327761141985125,0.7964742887490566,0.0034869870325119697,0.7946913865169067,0.0036583851280001336
47,RN048,0.7749697332869352,0.008336533453291071,0.7766902076778964,0.004181311467196932,0.7693922147245775,0.005465229543378856
48,RN049,0.8252506319386024,0.004053328541392421,0.8269487720214569,0.002854101506241238,0.8344265722495235,0.0022595094164934645
49,RN050,0.7556034390656099,0.005434666322806371,0.7648047784539721,0.0087649995498434,0.7318788714434428,0.007913304285051789
50,RN051,0.8000741866586424,0.0038662351591845813,0.7813982296321952,0.003222746685069774,0.7614467042886913,0.003898223633725706
51,RN052,0.7398455587392684,0.002269499649502258,0.7347648908295873,0.002463656348540891,0.7850448525463302,0.0031991331754146752
52,RN053,0.8289723746833658,0.0014940637530920578,0.8020994341786385,0.001977814922608765,0.804279099260499,0.0027455135679448598
53,RN054,0.7573898851198058,0.0023834483822454634,0.7651960860993617,0.00045321556365585845,0.7781517728999221,0.005707050545720229
54,RN055,0.6510680314548497,0.008355010240004755,0.7170143822279881,0.005909840525535147,0.763240219963574,0.0014189311756666854
55,RN056,0.8215145378418743,0.0024926696160665674,0.7965794913567148,0.0033620729266292146,0.797398236584476,0.0023294075869645693
56,RN057,0.8130098617088904,0.0028634110577815146,0.7968030592708916,0.0015095879431354787,0.8158531482885522,0.005265067163374124
57,RN058,0.8085262810677173,0.004335141141986006,0.7914812454116054,0.001200979452553961,0.7640562302379416,0.000892847824069416
58,RN059,0.7644131681224393,0.00208629713898171,0.7818878317926702,0.0038562990708454377,0.7983163206166043,0.004258094545660564
59,RN060,0.6926733331787883,0.006751437982950603,0.7517897145618022,0.0011315485983241626,0.7537538398647349,0.005050906689389117
60,RN061,0.7603165748775297,0.001275322224699514,0.777062034446241,0.0021847163549991366,0.7845192644239534,0.0012133598211605512
61,RN062,0.7770443267971796,0.004572141080192851,0.6677504183172527,0.0025464248018649206,0.8198437827069469,0.002875787469837474
62,RN063,0.8339163905918303,0.0029993824599121367,0.8372148194951645,0.001957984281416032,0.8370063511216754,0.0025022301453180586
63,RN064,0.8068749675550463,0.003080015200261612,0.8099197349623427,0.002362909184720959,0.8452427783368973,0.0017040194891706243
64,RN065,0.7964409552526436,0.004129738185209652,0.7798209012453582,0.002501974338966182,0.7598183600223626,0.0025851062117500444
65,RN066,0.6551895178215559,0.008719733275982872,0.7814348397081089,0.002134376786287108,0.7866715888424061,0.0038037070847872782
66,RN067,0.8312698728644526,0.0032751245296044848,0.8282113810463899,0.004158854603933253,0.8354547343293452,0.004342987324837157
67,RN068,0.8303680867088469,0.004361094955768716,0.8269004607892868,0.0015749711952411684,0.77884620899128,0.00506560065829059
68,RN069,0.6486805764114614,0.009342944848336358,0.7755226876690929,0.0072408706295600134,0.7396300855152348,0.011549721968935367
69,RN070,0.8290523979762137,0.002212559616857186,0.8164240305376428,0.0012355606811861176,0.8416666112212975,0.0008904603243854582
70,RN071,0.7650367998130329,0.006769177811135238,0.7827525227627231,0.0019412287237912692,0.7448279138582942,0.008098010269094326
71,RN072,0.7665348339587642,0.0025898019016626886,0.7951895453359642,0.004481038066779318,0.7925419384952286,0.0005755010816116026
72,RN073,0.7959827468152557,0.002753042971103742,0.830806925817206,0.003007825090581964,0.8326393230180388,0.004939254133299901
73,RN074,0.7910347749441797,0.006587303777926795,0.7468444178825958,0.004636044383571749,0.7785300617428165,0.0030412475756467824
74,RN075,0.7731594615646397,0.0025139985153183786,0.7632964313362004,0.004869665776472726,0.760369918142174,0.0035490867446359084
75,RN076,0.8079806866842604,0.0020148891482075423,0.7934036810622666,0.00026115003838388936,0.8184506317183508,0.002823227476526518
76,RN077,0.8477596556976863,0.003372390292212072,0.8372819522766369,0.001450287842309722,0.8175600516289118,0.0029073781622195854
77,RN078,0.788535403703314,0.0037919309075921497,0.771468651180419,0.0016167793941594141,0.8129125014046724,0.0015977024425715702
78,RN079,0.7044162506967417,0.006536071952038746,0.828931985001858,0.002327631603828964,0.8073718995581508,0.0016367521859668457
79,RN080,0.7981292605287028,0.001873783936778498,0.7688351781013337,0.0032422751079996676,0.8068600718009707,0.0031665311698653178
80,RN081,0.8136036935431776,0.003244918097267612,0.7237367584853881,0.0013105155647904327,0.8323818048904341,0.0015457479069681797
81,RN082,0.7942503157767359,0.0036108252546207683,0.8050882392141746,0.005358559657785759,0.8113770419399048,0.002090277258810063
82,RN083,0.807888415865967,0.0029144643890659486,0.8098660444209674,0.0014464857088359133,0.8765003555540152,0.002850434490769444
83,RN084,0.813347726165058,0.0016566872659938136,0.7895137604538166,0.000907892477145458,0.810383124505521,0.0012291736383678285
84,RN085,0.8193741552576226,0.0015725340360061232,0.8275046131386938,0.0009768101352535226,0.8193270349473939,0.003915097434434322
85,RN086,0.7986555890604518,0.006730423084714102,0.8032237151218272,0.006410571312602973,0.7931247984347443,0.006344942224508886
86,RN087,0.7732777612364684,0.0010535838525992693,0.7744102155215035,0.0021682775351516393,0.8084147835579527,0.0033300394987935147
87,RN088,0.8125828191736991,0.0031554704520618967,0.822319615800211,0.002002731142815078,0.8462599826000412,0.0050402972907507915
88,RN089,0.7350938879009276,0.0012768895813613508,0.7766379303573769,0.004038700273222198,0.760298474466477,0.0008377371867172613
89,RN090,0.6324557229227673,0.0056292268956101375,0.657791646375231,0.002882460688998826,0.7080625471450893,0.005891155412054991
90,RN091,0.75294563718222,0.0015074877832584475,0.8018104957643465,0.003601903197888429,0.7241347643913657,0.0044495087790464806
91,RN092,0.760741779967344,0.003937588803999379,0.7611054826285111,0.003137093758922898,0.7610204953572537,0.007472737387530837
92,RN093,0.7598648555055162,0.006854122851180286,0.7989793181956562,0.005901860650258082,0.7980903078043524,0.01230629198641052
93,RN094,0.8040896320582235,0.0016722180908187822,0.813563082000945,0.0015795630271277189,0.8373395411478168,0.0008285978299676386
94,RN095,0.7788856121217228,0.002392087495395143,0.8139366532432728,0.003245636879549156,0.8027791187758685,0.006237635276524506
95,RN096,0.775203643042107,0.00037662015222066417,0.8385211681027737,0.003820695031180754,0.8193057036049655,0.0021625907730499594
96,RN097,0.7642174594749549,0.005978557836615743,0.7969976868767822,0.006401803536488063,0.7987273922940715,0.004754006257932022
97,RN098,0.8138169018608626,0.00381583794173419,0.8168195021166623,0.00205988096354025,0.8178720034283659,0.001871381409819129
98,RN099,0.7959359008335035,0.0033515789476839023,0.7893319374665358,0.009207728358284489,0.7851768113843125,0.008140012292666927
99,RN100,0.8125339283071993,0.0027590204501194023,0.6878564654592734,0.0069907036158253335,0.7323950949774746,0.0032210975954482185
