,RN,BC A,Std(BC A),BC B,Std(BC B),BC C,Std(BC C)
36,RN037,0.4811463493247958,0.00294334177365253,0.38831030184667287,0.003912813063274863,0.4333649616109732,0.011730620396343639
37,RN038,0.4374913326430237,0.005210722921798351,0.2716606892098806,0.0041750459762650545,0.39672694301600814,0.0024103484806213063
38,RN039,0.4202528960258913,0.0049064748120134435,0.44222869609712356,0.0093262998386075,0.4585007278249687,0.006050475022517041
39,RN040,0.3825708784886788,0.0014119376713230014,0.39971951943875556,0.008049502004541534,0.4644158640207093,0.004364174248844468
40,RN041,0.3362067595163432,0.010026367324490821,0.3976599312118741,0.01143945357844704,0.24938322177233876,0.004896108305001536
41,RN042,0.5092302986414751,0.004955318264662001,0.43123138538200023,0.010026105053722738,0.4901215946828805,0.015827874155701818
42,RN043,0.32595969109083295,0.004715553795730963,0.38730714189353427,0.00904824556827965,0.43913085958134673,0.009021481327083969
43,RN044,0.3240130291609797,0.0013348453229511381,0.3494354860639828,0.004617175684722501,0.3768635074887827,0.0002148270194263351
44,RN045,0.37191839587112635,0.0076333428337741266,0.3504048518168659,0.006167083546210905,0.4740824539392357,0.001529729405676927
45,RN046,0.3502395592725563,0.0037762900477257702,0.3771510605866352,0.009218104341559154,0.44574616560175073,0.0037901342621201057
46,RN047,0.48349088284838054,0.008450853884805428,0.37960831240882587,0.01127512556019451,0.35920460950690636,0.003778197714163506
47,RN048,0.5130636848277897,0.00901679812033554,0.45233824198986977,0.017632586544728625,0.5236547483963457,0.006958923765257733
48,RN049,0.4346929329266214,0.003231715605212795,0.37112589890576375,0.004715131217600069,0.3975369014366606,0.005223763297103287
49,RN050,0.391244010743694,0.003690431155879746,0.49353108625196684,0.001994938049172336,0.530006918377019,0.0038741099050041707
50,RN051,0.4419676482386163,0.006725675171040879,0.4123307680603208,0.007590403536206007,0.2904849524808964,0.010225317621440928
51,RN052,0.4103278876649244,0.011055127860873657,0.33248191188578896,0.005984203953011797,0.4618988872204077,0.0038674080422160377
52,RN053,0.39012704960935496,0.013820986045563732,0.4076986756978722,0.006061794511942317,0.5228675782727431,0.004315789477813934
53,RN054,0.4508959090074501,0.00939493311464555,0.41617091150927704,0.006545687561986417,0.5241864594578519,0.005454863264879382
54,RN055,0.48534211964140844,0.007887003767912175,0.3740591024946928,0.012027109486844087,0.40533744433499713,0.003474792173239481
55,RN056,0.5158279486745715,0.0045031172692251336,0.36622458573598055,0.005653087879193966,0.58991339888535,0.004893071093635757
56,RN057,0.4217187388457486,0.006502717462052638,0.4656044804136665,0.002904403713747202,0.5155162479409691,0.013007127501615439
57,RN058,0.5309669305400654,0.004850799320098082,0.34769638956326326,0.003005074373449332,0.3666167297021358,0.0006897985066987175
58,RN059,0.41547451467110735,0.0043998153288248975,0.36150101445180544,0.0063943635967344025,0.5135457218887506,0.007378485872778575
59,RN060,0.34036768012251484,0.011964283072105902,0.3687675508455113,0.019566768834215823,0.4332598323349563,0.0040230385904659344
60,RN061,0.4637623943946891,0.0031619405710025675,0.387433283657512,0.005717888044848154,0.3908034903508378,0.008166752447706852
61,RN062,0.4612851899405041,0.0017658502266592801,0.36825160270787344,0.008772232604364405,0.5135152490936967,0.0025562757218098994
62,RN063,0.3704376527104409,0.0051341919533868,0.48460239715368253,0.005553740242087947,0.3504114701345811,0.000563818010351768
63,RN064,0.42602704923986173,0.008117652505483318,0.4204479338861971,0.001882687157936746,0.5255204629209994,0.006237244722770625
64,RN065,0.3791658117740185,0.003845273201567543,0.4309693870009173,0.01044101636885641,0.41444986078782825,0.006428527007018917
65,RN066,0.3146252329075381,0.0070825565262205925,0.36229090196836083,0.002688727595578093,0.3361117221253281,0.0035490509176780293
66,RN067,0.46475603992169573,0.005361508600023793,0.3569236496280051,0.009646718573061533,0.4885223092810287,0.00442617291680219
67,RN068,0.46988717377898,0.011374087862857684,0.4118474095594449,0.007274235796817711,0.4128413498007956,0.004366192234025604
68,RN069,0.4876690194119075,0.0034069997256735264,0.3604550882622973,0.00675159359825187,0.5080346060828366,0.010287284147048345
69,RN070,0.4589748061980246,0.004310481950678331,0.31819133260584853,0.008814934216519807,0.39222859023955164,0.005039479939526374
70,RN071,0.38327515890165903,0.006108942322534399,0.3860425152005058,0.001706573205024088,0.479347749401798,0.0026323974878846934
71,RN072,0.45809906929057215,0.011101732370174837,0.2964016983400563,0.004758608629763118,0.3002272042766572,0.0024805562153454317
72,RN073,0.47836653259478207,0.003670443230438468,0.4024238810672991,0.005779802693921063,0.428894416537499,0.009957734053395296
73,RN074,0.5315436135414955,0.002540156154581615,0.3765158030545175,0.00814402117544595,0.4797976723444917,0.004967872734601605
74,RN075,0.36939509627642014,0.0037656416210088287,0.43892393577377026,0.0016731114939075955,0.3202302660694182,0.008779687216893015
75,RN076,0.3311565450999172,0.005991648703093676,0.37196103838083877,0.0027256149361318386,0.3267074709044229,0.0049323053255914346
76,RN077,0.3740533232076313,0.004189999966678283,0.34065183251163617,0.017000070974289024,0.3291823758606232,0.004199479305918739
77,RN078,0.33639053264389224,0.0021504409742811193,0.3731421686950016,0.006550614276283027,0.4569253380379172,0.003975423161208628
78,RN079,0.5216972498948481,0.012840303456889787,0.38449286648444087,0.016676276938358374,0.5439623843983595,0.00030697980026754253
79,RN080,0.37581364760943775,0.003135013773986505,0.36286277571028186,0.008484661875558835,0.40397003988865704,0.006121255265888396
80,RN081,0.4869653069820224,0.00410799250949765,0.3641596913012514,0.008865804193605045,0.5578635093935409,0.008221377989248114
81,RN082,0.31551022292954695,0.004529489351000054,0.4362523409330466,0.0031191475816394793,0.5266173553552914,0.0076559483399685005
82,RN083,0.5223510577593937,0.003540438143165717,0.43085378064062924,0.006737182164238778,0.5172809195400093,0.0018498519179356158
83,RN084,0.4054130872130563,0.006666322282937633,0.3636062355849514,0.0034120742562691,0.4049283879474461,0.00204488590425637
84,RN085,0.4909125756959651,0.008924729605925538,0.38435242691780364,0.003411149824666069,0.43991874751991783,0.0049088948107271204
85,RN086,0.5290901951314922,0.004067872096945644,0.380999798277538,0.006096674351430917,0.3386967395950518,0.008074646006439219
86,RN087,0.37252831786971946,0.002569934732238703,0.4048425385885739,0.005630479641647366,0.5580729680134578,0.013065051956751719
87,RN088,0.42624327786019295,0.0008521448697394396,0.42014928808371543,0.0032760704272795406,0.4827175118499214,0.005025294027720526
88,RN089,0.3945490337985536,0.0016257572195274928,0.4420952255986392,0.0015382350817785512,0.3953191189473259,0.0023622941888278262
89,RN090,0.3965613624152091,0.0016281439422479002,0.36754001988332946,0.0006010930014821921,0.459738478795765,0.0030827831930659837
90,RN091,0.5450440080704883,0.013068820101688845,0.43718264239317245,0.008234900180875766,0.4244897756730131,0.007734967604403866
91,RN092,0.4000675410839574,0.005206428541128863,0.36528006658465323,0.009924986809341067,0.4851873934746451,0.0036126167789240497
92,RN093,0.40282679936817006,0.006905465549189457,0.4439560645425064,0.0026934194513993847,0.450931824707832,0.012033307089364642
93,RN094,0.4366120073429263,0.0025065394862152945,0.41309051747533027,0.009885891470092395,0.539098964095159,0.013157107643856445
94,RN095,0.4301332507458202,0.004472418454162881,0.3178313654747391,0.004482079553157301,0.4107896524893954,0.004788544100389462
95,RN096,0.3862105830098604,0.0024722170299564103,0.39018228028532853,0.0101276335718365,0.4127702235971899,0.002827098334874926
96,RN097,0.5120603821863553,0.006293192809053434,0.3586378725048767,0.014082765203169343,0.4029318897840462,0.009956570878813912
97,RN098,0.41344559091732713,0.0007533452295456369,0.3582222404296755,0.008203596452556099,0.353501339489233,0.009483194152210156
98,RN099,0.5937399255557155,0.004751003956819051,0.4340429692656684,0.01002273416204559,0.4310060143347368,0.0007294765130373519
99,RN100,0.38652286530934954,0.005982727477271351,0.32499753970831674,0.004588404570902184,0.393200466713985,0.004359956983616069
