RN,f1,f2,f3
RN043,0.24004397752259957,0.3186945190976464,0.44126150337975406
RN044,0.2525829473756795,0.31917069863123904,0.4282463539930815
RN045,0.2307172318973419,0.34195692025664526,0.42732584784601285
RN046,0.26859911429483707,0.31882609359599073,0.4125747921091722
RN047,0.23959885295012898,0.3300972429150446,0.43030390413482644
RN048,0.24407833625761172,0.380121787594179,0.3757998761482093
RN049,0.33461211068226077,0.37306871581991397,0.2923191734978253
RN050,0.17986922062562025,0.27554751967808155,0.5445832596962982
RN051,0.269176128889684,0.39872878234607007,0.3320950887642459
RN052,0.17303954777162023,0.2980020656797308,0.528958386548649
RN053,0.28694683221903855,0.35974212034383957,0.35331104743712194
RN054,0.268987775358899,0.3586554417160169,0.3723567829250841
RN055,0.22128414945663938,0.36177858596354506,0.41693726457981556
RN056,0.25149376970424864,0.3175349046689686,0.43097132562678275
RN057,0.2913725439403163,0.32520367324206356,0.3834237828176202
RN058,0.29245246783176493,0.32168235068177453,0.38586518148646054
RN059,0.29441493642362787,0.3475186437040614,0.35806641987231075
RN060,0.2840955545539355,0.37092902590119603,0.3449754195448685
RN061,0.20487746227681702,0.3471133999959922,0.44800913772719075
RN062,0.20366438906035358,0.36431591529445345,0.43201969564519294
RN063,0.18060894971551592,0.29507919421805323,0.5243118560664308
RN064,0.28834344940190965,0.36134774429418237,0.350308806303908
RN065,0.3096171891917904,0.4090373186400712,0.2813454921681384
RN066,0.27764990557129365,0.3511419971671388,0.3712080972615675
RN067,0.25399600050343313,0.34163531863122126,0.4043686808653456
RN068,0.2440196863912098,0.3401339132425318,0.4158464003662584
RN069,0.22335513927440614,0.35912850626978926,0.4175163544558046
RN070,0.2579222720478326,0.32038490284005977,0.42169282511210765
RN071,0.2083987897829755,0.3261476697503927,0.46545354046663173
RN072,0.28764224852747755,0.3405386858809401,0.37181906559158234
RN073,0.2317506870193751,0.3302773479897467,0.4379719649908782
RN074,0.265614823840837,0.32677157083131997,0.407613605327843
RN075,0.2954208421336449,0.36270390509144834,0.34187525277490677
RN076,0.31152679769055813,0.3797748877354639,0.30869831457397795
RN077,0.250123068988959,0.33943599240488526,0.41044093860615577
RN078,0.3233175601378816,0.3776053571207947,0.2990770827413237
RN079,0.34261105481646126,0.3600006537443206,0.29738829143921813
RN080,0.25502099879412865,0.3118494185482418,0.4331295826576296
RN081,0.27739376770538243,0.3315240793201133,0.39108215297450427
RN082,0.23799841181991,0.34771518637052723,0.4142864018095628
RN083,0.20589809144420002,0.34759498186574705,0.44650692669005293
RN084,0.23821738195887368,0.3125456760048721,0.4492369420362542
RN085,0.25990060366361367,0.35345545378850957,0.38664394254787676
RN086,0.24640012742911754,0.3443771901879579,0.4092226823829245
RN087,0.2467177791140509,0.33481158548807377,0.4184706353978753
RN088,0.1846620503707335,0.3061768490716343,0.5091611005576322
RN089,0.30589006590524825,0.36629745925491414,0.3278124748398376
RN090,0.28022135502788986,0.3628767334700267,0.35690191150208345
RN091,0.2124101911159038,0.31554262105523,0.4720471878288662
RN092,0.2067302456555222,0.27530843069838357,0.5179613236460943
RN093,0.21660275966301884,0.31793501077556047,0.4654622295614207
RN094,0.26679786336800676,0.3533776456885819,0.37982449094341136
RN095,0.3009228300120369,0.37910703936516427,0.31997013062279883
RN096,0.3177816198962628,0.3537039499933502,0.328514430110387
RN097,0.30549637152972464,0.39075340819890103,0.3037502202713743
RN098,0.32673693267369325,0.3774083520265495,0.29585471529975726
RN099,0.2696769657435256,0.37579261226774996,0.3545304219887244
RN100,0.26981956741006385,0.34115207889723187,0.3890283536927042
