,RN,BC A,Std(BC A),BC B,Std(BC B),BC C,Std(BC C)
44,RN045,0.28761733248013144,0.005317256418703,0.4303945272686736,0.007682786202805477,0.38229825731753003,0.007845795750907597
45,RN046,0.27448835099972674,0.00893315091063841,0.3026553640381852,0.001430824171786939,0.37830770177634765,0.00478272489581109
46,RN047,0.33409423924239645,0.0054471847090229765,0.267260153550762,0.008463935472499323,0.40916912332416205,0.004864884295369965
47,RN048,0.32051614721363614,0.005682148197940838,0.3479115008763873,0.0036152596074714377,0.38598832129839056,0.006652712821923898
48,RN049,0.41878617584130257,0.000573951848519736,0.4258991655968307,0.004878385463169282,0.22165112574927684,0.003021958997081984
49,RN050,0.3263907833409083,0.0017145674308340153,0.30286806092115703,0.006109348763024159,0.4323502789435094,0.002015915061145669
50,RN051,0.329437862849206,0.005155471137078792,0.2774291899918528,0.005299433206029399,0.4247838416615804,0.005792434166092189
51,RN052,0.3315683728500895,0.003285833363314036,0.2550570667867589,0.007294749505512713,0.36058510641422886,0.0024071640950819174
52,RN053,0.3017313350388923,0.0016687080247620866,0.3089990521427413,0.009341390963736554,0.3841163280834962,0.006240724163464931
53,RN054,0.38437096407506327,0.006986202199201499,0.27795787066736327,0.0037207229526657892,0.4053828201684279,0.0038723172353259264
54,RN055,0.325347598863024,0.015539680703171795,0.29972391913329827,0.0033424055005284005,0.4921479039859001,0.000832353223940568
55,RN056,0.36601833678267587,0.0049072267258612814,0.38332435297123163,0.005767441339157425,0.3636009435328504,0.0025250968365643765
56,RN057,0.31792291553192564,0.002718413855946619,0.3461127826829325,0.0011543494502566302,0.25772363678052784,0.001216475144448081
57,RN058,0.3536772420631175,0.006233501901274407,0.35143566967753337,0.0019422078615393727,0.3718562491001944,0.003703200245103395
58,RN059,0.2603261372830136,0.02730160567580431,0.44941452546914534,0.002818167045135306,0.44724335052130293,0.005695763244359202
59,RN060,0.363411095754407,0.0037092608375718216,0.3547030368976623,0.0073610929467257,0.33033880250225933,0.005826554262376756
60,RN061,0.28010619293594125,0.005293581964915744,0.2934480482779003,0.0013737189853280456,0.5134683729229728,0.0067604785457209896
61,RN062,0.29960281281661955,0.0016353306400176966,0.3167914377732797,0.004923126938623673,0.35990691832367094,0.006859023427732353
62,RN063,0.2689237947264118,0.002004207126774576,0.31320250494083396,0.004535552248202147,0.31443779928239945,0.00160798698172063
63,RN064,0.32785930067615227,0.0074813331311228,0.2900757290822212,0.0018165758235396707,0.3989120185922784,0.0063168543805580905
64,RN065,0.3137187645183545,0.008323131036645797,0.2790649681142759,0.016145964796187233,0.4677876803751069,0.0022370232615639947
65,RN066,0.35612562181647117,0.003073547747411884,0.3311391906071373,0.005474151940769123,0.40766825521991223,0.01233599947035866
66,RN067,0.33970582935100807,0.0038683842592732924,0.3721237046943237,0.003773731748367275,0.418712678291681,0.018219796168454358
67,RN068,0.3467914811724933,0.007897921935216863,0.311823149411794,0.005037781396756479,0.3632502542420785,0.003973825887006668
68,RN069,0.30820279934633626,0.006969740690072058,0.2683384832761077,0.003588518711517233,0.41380703121554635,0.007881430045551226
69,RN070,0.2910195648486475,0.006343807362840244,0.3211627143787626,0.0032234559644833604,0.40547436553017074,0.005236196304091033
70,RN071,0.36304647092549164,0.005659004450979588,0.39874760926699,0.005728023904797093,0.339517256046058,0.007756802059846252
71,RN072,0.32842261903096415,0.0012178183810591498,0.4708825311542813,0.0038708816944610595,0.34567937149374167,0.013260952014258885
72,RN073,0.25999396847907286,0.006239039760577939,0.3555077721585344,0.004325946231890964,0.38966896272793,0.0015577066929425472
73,RN074,0.39658831593441507,0.007363951598841489,0.23745967212716426,0.008921024060509276,0.48608045651535936,0.007217048652376814
74,RN075,0.33296551291770016,0.0074518223100891985,0.3779644851790178,0.010613202846174837,0.3610445219667197,0.00631071716029963
75,RN076,0.35124942669725456,0.007101336569669266,0.25877658338484805,0.004762657308811672,0.400222141021399,0.007042050837664029
76,RN077,0.37029019947142533,0.006620704503685251,0.2839296225347622,0.01105574746082088,0.4084187927175909,0.0030662417482886714
77,RN078,0.336392199295708,0.00427033476898775,0.2518696685613527,0.0057988797871066375,0.42006035724248186,0.009757004725378268
78,RN079,0.3260873353607598,0.003169002175272065,0.216097368056281,0.0065700037810537465,0.496629176664601,0.0075612009519650655
79,RN080,0.3805389908875004,0.0021286714234704006,0.2576917767201969,0.007755825480235045,0.44586895970660345,0.0030689635104084283
80,RN081,0.39267761572842824,0.01157045654519845,0.28880315582676674,0.002885975475187002,0.4746991336402479,0.016435155343412004
81,RN082,0.26720149945153504,0.021206354349732948,0.31737915319609483,0.0038919922942348383,0.4228071085260015,0.00955821350274947
82,RN083,0.2524291195307587,0.0012748296876752081,0.29666016595337913,0.002386412884961336,0.38061522887555027,0.010238230951487182
83,RN084,0.31887643280560324,0.01658297815368669,0.31028542411285925,0.004284533158330062,0.43057403509523234,0.010102956394933917
84,RN085,0.26965284237114473,0.0006690958885109463,0.32930735894206226,0.010934349138612267,0.31161519065096444,0.0009291893378334183
85,RN086,0.3396492673086519,0.004454679871274731,0.26825823289891765,0.006547671738844169,0.4793274889906831,0.004756853979822117
86,RN087,0.3787533057331016,0.0059274333255482725,0.25574867487641606,0.007736200943677629,0.49776439869892103,0.0045985731530322396
87,RN088,0.33272776541863175,0.007842157270795761,0.29582835325784723,0.0027337667536186695,0.4025288681392058,0.0031186404566573324
88,RN089,0.28707537318187604,0.008820201027255474,0.274470291859854,0.005120098658957234,0.3788574489909489,0.00370141246749941
89,RN090,0.32183803739597067,0.0006676292887173738,0.4436899879164857,0.0010027520443846828,0.3902363355793616,0.004273560185264446
90,RN091,0.35364434786708027,0.0032182517646988096,0.36303659612884465,0.005002249049630222,0.44392631961579315,0.0034466956499411843
91,RN092,0.28774022574215824,0.006622904561443455,0.31442647768023196,0.006136640885890339,0.3923305696538492,0.00868549205904762
92,RN093,0.3036793648820907,0.002312253167321366,0.29744005744699203,0.004057737876324274,0.4566631975888473,0.008870583261335656
93,RN094,0.3440903242661582,0.007498940748933918,0.2609112245348838,0.0028125500193847525,0.5342517529095754,0.004579862589815135
94,RN095,0.30011333265053286,0.009657460427754509,0.37024225741382083,0.00913520432403835,0.3886723801126064,0.0069768029799809695
95,RN096,0.30633097256266256,0.004332586984465844,0.25643509775541556,0.010103385951283149,0.4371264574972746,0.005645876446479935
96,RN097,0.30729895990802036,0.0006832512832932432,0.23711456412273205,0.005922745359723527,0.385979547869703,0.0045156022556993615
97,RN098,0.25874429538589694,0.0030650485739460204,0.24807200068113475,0.002517142527281147,0.4040380158125818,0.0034854222831418183
98,RN099,0.4091203346539096,0.010357717817554834,0.25445340300652336,0.005205241383095526,0.46102854257971404,0.0029809281586578936
99,RN100,0.3376762942433846,0.00850737268809847,0.2881299450313956,0.007073494569852672,0.4171342087350385,0.0030834510725416845
