RN,f1,f2,f3
RN041,0.06485267588695129,0.03606434155141311,0.8990829825616355
RN042,0.0638066727825793,0.04360001931340833,0.8925933079040124
RN043,0.02889175876295729,0.04917770488805586,0.9219305363489868
RN044,0.04990816896909686,0.030439990417631558,0.9196518406132715
RN045,0.0810666453017132,0.0572180159970089,0.8617153387012779
RN046,0.04967458755864992,0.017950658392613894,0.9323747540487362
RN047,0.040467915298963764,0.013339125957392032,0.9461929587436442
RN048,0.06714734654569415,0.0201226620710629,0.912729991383243
RN049,0.06280961928099375,0.02439826454083527,0.912792116178171
RN050,0.13318640556880315,0.037442493436423634,0.8293711009947732
RN051,0.08258310056643038,0.04324456660842857,0.8741723328251411
RN052,0.11024892579364359,0.05964791413601175,0.8301031600703447
RN053,0.06365385040571316,0.056976718477083285,0.8793694311172036
RN054,0.07492822327568939,0.02948521065633972,0.8955865660679709
RN055,0.15647621509824197,0.0693295415374009,0.7741942433643572
RN056,0.045431264085228434,0.024124154886293794,0.9304445810284778
RN057,0.09117219605091711,0.0447779893755638,0.8640498145735191
RN058,0.07685849221619731,0.07358754591569004,0.8495539618681126
RN059,0.07529600266350375,0.050200803212851405,0.8745031941236449
RN060,0.09994109935209287,0.04392848321331535,0.8561304174345917
RN061,0.05792642140468227,0.01837792642140468,0.923695652173913
RN062,0.1290278229132815,0.12107841911856611,0.7498937579681524
RN063,0.029935435808294015,0.018760864166873604,0.9513037000248323
RN064,0.04874284533777297,0.026370474790069147,0.9248866798721579
RN065,0.09340204802575683,0.04166480347001744,0.8649331485042258
RN066,0.13657327804187316,0.07017295438454536,0.7932537675735815
RN067,0.039148686908132384,0.01887002970669865,0.941981283385169
RN068,0.06143864146107017,0.026740895012282388,0.9118204635266475
RN069,0.1668174507438681,0.061268596702854845,0.771913952553277
RN070,0.0744275370129043,0.046551504521894195,0.8790209584652015
RN071,0.10099540707082263,0.050211667020807114,0.8487929259083703
RN072,0.0544732725287051,0.018625106998435607,0.9269016204728593
RN073,0.05213709314148187,0.029511319321998995,0.9183515875365191
RN074,0.08903367377346734,0.06344648226911928,0.8475198439574134
RN075,0.11307075348402097,0.04839796943141328,0.8385312770845658
RN076,0.051166307951835265,0.021988249665522656,0.9268454423826421
RN077,0.044924392944352604,0.03131967300138019,0.9237559340542673
RN078,0.09004861996931211,0.05152237812655981,0.8584290019041281
RN079,0.11548245360467133,0.08560733075099729,0.7989102156443314
RN080,0.0507089071297741,0.060737625217646925,0.8885534676525789
RN081,0.043653178418803416,0.0219017094017094,0.9344451121794872
RN082,0.05603509451003161,0.01897942068253661,0.9249854848074318
RN083,0.05757805250077332,0.043071540570233914,0.8993504069289927
RN084,0.07608365404091554,0.03306663965971238,0.8908497062993721
RN085,0.0570245745110885,0.027097475641543887,0.9158779498473676
RN086,0.07053212851405623,0.022757697456492636,0.9067101740294511
RN087,0.05118517454388737,0.025786524924579803,0.9230283005315328
RN088,0.044662515684556925,0.025462250526764364,0.9298752337886788
RN089,0.13188457427858924,0.09098681866761667,0.777128607053794
RN090,0.15724561972355322,0.048083966807171766,0.794670413469275
RN091,0.08112504591488692,0.10237707928845044,0.8164978747966627
RN092,0.10323980546202768,0.03465768799102133,0.862102506546951
RN093,0.08884193015387729,0.030606854226848158,0.8805512156192745
RN094,0.05261134676564157,0.04843584305408272,0.8989528101802757
RN095,0.06394917946003176,0.023478030704076232,0.912572789835892
RN096,0.07799754367312521,0.04563452055798948,0.8763679357688853
RN097,0.07269427738030765,0.03150623758895572,0.8957994850307366
RN098,0.035953920156867554,0.018582064401482887,0.9454640154416496
RN099,0.07740801205575788,0.024915232952404873,0.8976767549918373
RN100,0.08300359979769732,0.1231815071549698,0.7938148930473329
