,RN,CC AB,STD AB,CC AC,STD AC,CC BC,STD BC
43,RN044,-0.4483383749131143,0.011701869850805168,-0.17656395986594667,0.008000033396642925,-0.37537239858782057,0.011739289972744656
44,RN045,-0.5259830592836993,0.004911912006833101,-0.4077600367183778,0.0032579904253426796,-0.203738840522934,0.006181344393819952
45,RN046,-0.4346347533249128,0.007676826010388696,-0.3281289910591374,0.012117823184444406,-0.1378386302001018,0.003988022607745868
46,RN047,-0.28356315680684746,0.006294808496591555,-0.3184316198218842,0.0017837014259740307,-0.3833214470036677,0.005555974469671761
47,RN048,0.2294097009351991,0.009623752092378424,-0.5944359223296753,0.01024512521255483,-0.6705975425268732,0.0006720782104370351
48,RN049,-0.2607570015041562,0.005504807921737927,-0.4783223991771375,0.006347054814284136,-0.27422236640710523,0.00983828209265308
49,RN050,-0.2269951324117534,0.01089572434721623,-0.27496046161507787,0.007445867214078966,-0.46165434712660863,0.008623202027282215
50,RN051,-0.4557257239128823,0.004733114403440377,-0.23180161557788537,0.004318647141540125,-0.401671240842252,0.005428141057139059
51,RN052,-0.5040628768106854,0.007528361744611757,0.0260035622626681,0.010190001632762317,-0.5999454589420677,0.002703942229838188
52,RN053,-0.6752003568483841,0.010886291945649619,0.08048277621383637,0.009255467079631282,-0.5530227546168937,0.00722913576730514
53,RN054,-0.46227285710313554,0.009205245791581817,-0.12922114746841365,0.01091368290368266,-0.37096142676862404,0.01235720601539721
54,RN055,-0.27648363454655284,0.0014882202110389976,-0.43610310020248083,0.017570293787203647,-0.31559694299201513,0.006314820521041901
55,RN056,-0.569893271055453,0.0026229986578920057,-0.09262297255876102,0.006481541175856066,-0.4486789845426924,0.006252447820878828
56,RN057,-0.5756369676864056,0.006642780343175591,-0.2690614954643839,0.003487625274825021,-0.14477938629657341,0.0020136404063582974
57,RN058,-0.3168890097350438,0.008145642629975825,-0.6058088083430969,0.0077557184241798145,-0.20478251357527275,0.0036134314831544616
58,RN059,-0.7098882788064462,0.005865537949708603,-0.7202694841590996,0.00520998460225952,0.31916956080189096,0.005227973055176596
59,RN060,0.06686148572735856,0.010962159340535528,-0.39833062450590134,0.01771402899435436,-0.5167321602455491,0.004353629469776636
60,RN061,-0.6869830337140644,0.005215657671557356,-0.18009802130781757,0.008758718022105002,-0.1763754306757622,0.008052711355128776
61,RN062,-0.5297408089528362,0.005394430838025971,-0.08990524450385655,0.011284625957595341,-0.58716978505415,0.001755440934865556
62,RN063,-0.5389639592860381,0.005026098956009854,-0.23109501571152102,0.011370616346434426,-0.34643817258868187,0.015055740961487478
63,RN064,-0.5337902721092135,0.007859525201363595,-0.01939862497314243,0.0074539164978684805,-0.5835942165410947,0.004762965437836775
64,RN065,-0.4752929150191094,0.0023868926223592074,-0.3227034773682569,0.006365094996217024,-0.3191173821370869,0.0037980422568430973
65,RN066,-0.6298375453494459,0.002321784958684636,-0.3855239313888261,0.00794097970427347,-0.11492775055448164,0.012150255770823931
66,RN067,-0.22156773834736995,0.011942831781569681,-0.27619171560867634,0.013649166861729144,-0.6592802903589855,0.00556670698300614
67,RN068,-0.5142626512829485,0.0010111631233020897,-0.3256047339862433,0.009082648977024247,-0.23117422468517868,0.0037762934518788768
68,RN069,-0.3493666490791001,0.004577538183380504,-0.1951063174104609,0.012142140014190977,-0.5482851348466861,0.004440321804687539
69,RN070,-0.42376218970817076,0.0071005291754562645,-0.13413975575809578,0.014865601632372787,-0.6110734698693666,0.002046369032199587
70,RN071,-0.4584485347187401,0.0015542054373028171,-0.5697397553370328,0.0030442685399150312,-0.16373829104761076,0.0036972383719797008
71,RN072,-0.055883629089095,0.02286151009184048,-0.39498373955905847,0.011131683789544612,-0.3056084188593195,0.01765478579816016
72,RN073,-0.5764928831121966,0.0030177968453605378,-0.4425000824980378,0.0019119473129614736,-0.14093318112557554,0.004220759193977374
73,RN074,0.1786497875410996,0.007961265066537195,-0.6037510585598834,0.007731281481541114,-0.6010427007689714,0.003831805316383225
74,RN075,-0.6478077700756549,0.0029374284728744962,-0.04860713397999026,0.018378667940295954,-0.3213404818808132,0.017415958564018553
75,RN076,0.34479914022740443,0.005898073102710635,-0.7029946111341775,0.003007409955305536,-0.6995016469629177,0.005737369500158381
76,RN077,-0.20424235471556837,0.002704737475672682,-0.5749299947055743,0.004026410551370095,-0.2952966631501152,0.002197414558614077
77,RN078,-0.24319338639146992,0.012952480980336582,-0.589086295316526,0.004663948644798456,-0.2657426636859202,0.010766773055647643
78,RN079,0.17318406382415905,0.007307484009694206,-0.6329777351269784,0.005459704632767431,-0.5654066090202138,0.0024999968263733673
79,RN080,-0.34305884600741315,0.005069491284741485,-0.31059829914113896,0.010559415349690045,-0.46889162978071314,0.0056794632443418
80,RN081,-0.46667503486154543,0.0035504024478137846,-0.027114708002713536,0.014508608098392741,-0.5010979262737248,0.014325175349429153
81,RN082,-0.6339640354256249,0.012165326420559045,-0.0142962336377368,0.008992969083211044,-0.4784959849603256,0.007069062860305109
82,RN083,-0.6772870680028612,0.0033724656051404597,0.4261765935714725,0.00406959234004042,-0.6564721235989316,0.006235666707121903
83,RN084,-0.549833201264939,0.0031917319965022953,0.18197075789728093,0.006461526942374465,-0.591828673427506,0.0016309747668943582
84,RN085,0.10850854404844094,0.003312116704717146,-0.6233636237331516,0.005900717424685917,-0.4933972742079387,0.006744417846427617
85,RN086,-0.24433789653657687,0.011041786581125066,-0.27720651320945583,0.014928391051228354,-0.6146744805854648,0.0013392349953884914
86,RN087,-0.27246031924625336,0.007146943692780249,-0.46491957586567284,0.007276098700668275,-0.49743930620849436,0.008735310231425581
87,RN088,-0.5142409637298107,0.00914915233547044,-0.27773201691738664,0.010327051991053772,-0.3612628940785764,0.00606860014523827
88,RN089,-0.6326022672651334,0.006792218056902609,-0.2863959632543865,0.008595588379706014,-0.2580817522399536,0.003797059205607996
89,RN090,-0.0497757747857847,0.005655436559284902,-0.6422440744707218,0.003908633182230817,-0.4728645594969098,0.007044360142494017
90,RN091,0.034080587864292265,0.01634183154346035,-0.5767781840970968,0.004141849814851742,-0.3720561755912217,0.007833841601535496
91,RN092,-0.4540263410880387,0.0014123340212618173,-0.4511605327371406,0.002775562134936835,0.10178551200918311,0.004945577682202398
92,RN093,-0.5325727054108064,0.005367682088090367,-0.296778737928825,0.011606497973980381,-0.34033829763742646,0.0037921962575136947
93,RN094,-0.5013166338421308,0.006309780946875237,-0.39309206836357724,0.005093384374496595,-0.3263160350532628,0.010247827057037062
94,RN095,-0.3699158164047649,0.004197611416266361,-0.38715171800973996,0.004560608710430089,-0.4209415608363643,0.003350788129976609
95,RN096,-0.3826988965829056,0.006108977412143445,-0.4576131657315022,0.004371966127531631,-0.3309605452775886,0.002878602529217112
96,RN097,-0.7282297791094882,0.00198296046231243,-0.16434941757463206,0.005689882181538457,-0.31097411616491016,0.009653932560691997
97,RN098,-0.6838121277170363,0.0035409577929618294,-0.436358689962318,0.011391623162905705,-0.05867063289122823,0.022450251208083014
98,RN099,-0.5483927017887895,0.0038255740094215187,-0.2844933054166879,0.0022917940282607746,-0.2608071869154345,0.005473554862206404
99,RN100,-0.161046158810063,0.0008460233440762779,-0.4841429326977402,0.010500240077088462,-0.22090867006935022,0.01539402109314105
